"x"
"ENSG00000119457"
"ENSG00000119673"
"ENSG00000119888"
"ENSG00000119915"
"ENSG00000120057"
"ENSG00000120068"
"ENSG00000120075"
"ENSG00000120088"
"ENSG00000120251"
"ENSG00000120332"
"ENSG00000120903"
"ENSG00000120907"
"ENSG00000120942"
"ENSG00000121005"
"ENSG00000121053"
"ENSG00000121104"
"ENSG00000121335"
"ENSG00000121413"
"ENSG00000121577"
"ENSG00000121653"
"ENSG00000121671"
"ENSG00000121871"
"ENSG00000122136"
"ENSG00000122254"
"ENSG00000122367"
"ENSG00000122756"
"ENSG00000122778"
"ENSG00000122824"
"ENSG00000122877"
"ENSG00000123095"
"ENSG00000123096"
"ENSG00000123119"
"ENSG00000123570"
"ENSG00000123612"
"ENSG00000124003"
"ENSG00000124116"
"ENSG00000124145"
"ENSG00000124159"
"ENSG00000124205"
"ENSG00000124232"
"ENSG00000124253"
"ENSG00000124302"
"ENSG00000124440"
"ENSG00000124664"
"ENSG00000124701"
"ENSG00000124721"
"ENSG00000124749"
"ENSG00000124785"
"ENSG00000124935"
"ENSG00000124939"
"ENSG00000125266"
"ENSG00000125355"
"ENSG00000125409"
"ENSG00000125571"
"ENSG00000126218"
"ENSG00000126351"
"ENSG00000126368"
"ENSG00000126500"
"ENSG00000126803"
"ENSG00000126950"
"ENSG00000127083"
"ENSG00000127324"
"ENSG00000127578"
"ENSG00000127990"
"ENSG00000128242"
"ENSG00000128266"
"ENSG00000128268"
"ENSG00000128342"
"ENSG00000128591"
"ENSG00000128606"
"ENSG00000128655"
"ENSG00000128849"
"ENSG00000128918"
"ENSG00000129167"
"ENSG00000129244"
"ENSG00000129514"
"ENSG00000129596"
"ENSG00000129946"
"ENSG00000130032"
"ENSG00000130035"
"ENSG00000130045"
"ENSG00000130055"
"ENSG00000130176"
"ENSG00000130203"
"ENSG00000130208"
"ENSG00000130413"
"ENSG00000130513"
"ENSG00000130518"
"ENSG00000130592"
"ENSG00000130595"
"ENSG00000130598"
"ENSG00000130600"
"ENSG00000130653"
"ENSG00000130751"
"ENSG00000130822"
"ENSG00000130943"
"ENSG00000131264"
"ENSG00000131386"
"ENSG00000131435"
"ENSG00000131471"
"ENSG00000131650"
"ENSG00000131686"
"ENSG00000131730"
"ENSG00000131738"
"ENSG00000131771"
"ENSG00000131781"
"ENSG00000131831"
"ENSG00000131941"
"ENSG00000131969"
"ENSG00000132170"
"ENSG00000132464"
"ENSG00000132465"
"ENSG00000132561"
"ENSG00000132821"
"ENSG00000132832"
"ENSG00000132840"
"ENSG00000132854"
"ENSG00000132915"
"ENSG00000132975"
"ENSG00000133019"
"ENSG00000133083"
"ENSG00000133110"
"ENSG00000133124"
"ENSG00000133135"
"ENSG00000133317"
"ENSG00000133392"
"ENSG00000133433"
"ENSG00000133460"
"ENSG00000133488"
"ENSG00000133519"
"ENSG00000133800"
"ENSG00000134020"
"ENSG00000134115"
"ENSG00000134121"
"ENSG00000134198"
"ENSG00000134201"
"ENSG00000134207"
"ENSG00000134240"
"ENSG00000134245"
"ENSG00000134253"
"ENSG00000134258"
"ENSG00000134363"
"ENSG00000134532"
"ENSG00000134569"
"ENSG00000134716"
"ENSG00000134769"
"ENSG00000134824"
"ENSG00000135063"
"ENSG00000135333"
"ENSG00000135443"
"ENSG00000135447"
"ENSG00000135549"
"ENSG00000135643"
"ENSG00000135697"
"ENSG00000135744"
"ENSG00000135929"
"ENSG00000135960"
"ENSG00000136099"
"ENSG00000136155"
"ENSG00000136158"
"ENSG00000136274"
"ENSG00000136457"
"ENSG00000136546"
"ENSG00000136883"
"ENSG00000136928"
"ENSG00000136943"
"ENSG00000136944"
"ENSG00000137103"
"ENSG00000137124"
"ENSG00000137225"
"ENSG00000137441"
"ENSG00000137726"
"ENSG00000137766"
"ENSG00000137809"
"ENSG00000137936"
"ENSG00000138039"
"ENSG00000138131"
"ENSG00000138152"
"ENSG00000138207"
"ENSG00000138379"
"ENSG00000138606"
"ENSG00000138615"
"ENSG00000138650"
"ENSG00000138669"
"ENSG00000138696"
"ENSG00000138769"
"ENSG00000138798"
"ENSG00000139292"
"ENSG00000139304"
"ENSG00000139351"
"ENSG00000139364"
"ENSG00000139648"
"ENSG00000139737"
"ENSG00000139865"
"ENSG00000139874"
"ENSG00000139910"
"ENSG00000139915"
"ENSG00000139946"
"ENSG00000140057"
"ENSG00000140092"
"ENSG00000140284"
"ENSG00000140416"
"ENSG00000140465"
"ENSG00000140505"
"ENSG00000140538"
"ENSG00000141052"
"ENSG00000141448"
"ENSG00000141449"
"ENSG00000141469"
"ENSG00000141639"
"ENSG00000142046"
"ENSG00000142449"
"ENSG00000142609"
"ENSG00000142973"
"ENSG00000143001"
"ENSG00000143028"
"ENSG00000143171"
"ENSG00000143318"
"ENSG00000143365"
"ENSG00000143520"
"ENSG00000143627"
"ENSG00000143632"
"ENSG00000143653"
"ENSG00000143768"
"ENSG00000143845"
"ENSG00000143850"
"ENSG00000143869"
"ENSG00000143878"
"ENSG00000144057"
"ENSG00000144119"
"ENSG00000144229"
"ENSG00000144230"
"ENSG00000144331"
"ENSG00000144369"
"ENSG00000144410"
"ENSG00000144550"
"ENSG00000144583"
"ENSG00000144619"
"ENSG00000144649"
"ENSG00000144681"
"ENSG00000144712"
"ENSG00000144857"
"ENSG00000144868"
"ENSG00000144891"
"ENSG00000144908"
"ENSG00000145087"
"ENSG00000145103"
"ENSG00000145284"
"ENSG00000145431"
"ENSG00000145536"
"ENSG00000145681"
"ENSG00000145692"
"ENSG00000145794"
"ENSG00000145861"
"ENSG00000146005"
"ENSG00000146013"
"ENSG00000146090"
"ENSG00000146151"
"ENSG00000146197"
"ENSG00000146233"
"ENSG00000146352"
"ENSG00000146453"
"ENSG00000146966"
"ENSG00000147003"
"ENSG00000147027"
"ENSG00000147160"
"ENSG00000147257"
"ENSG00000147465"
"ENSG00000147573"
"ENSG00000147606"
"ENSG00000147642"
"ENSG00000148123"
"ENSG00000148180"
"ENSG00000148219"
"ENSG00000148357"
"ENSG00000148408"
"ENSG00000148600"
"ENSG00000148948"
"ENSG00000149043"
"ENSG00000149090"
"ENSG00000149294"
"ENSG00000149300"
"ENSG00000149403"
"ENSG00000149485"
"ENSG00000149506"
"ENSG00000149527"
"ENSG00000149591"
"ENSG00000149596"
"ENSG00000149970"
"ENSG00000150471"
"ENSG00000150556"
"ENSG00000150625"
"ENSG00000150656"
"ENSG00000150672"
"ENSG00000150764"
"ENSG00000150893"
"ENSG00000151079"
"ENSG00000151224"
"ENSG00000151365"
"ENSG00000151623"
"ENSG00000151704"
"ENSG00000151789"
"ENSG00000151834"
"ENSG00000151892"
"ENSG00000152078"
"ENSG00000152092"
"ENSG00000152463"
"ENSG00000152578"
"ENSG00000152672"
"ENSG00000152784"
"ENSG00000152785"
"ENSG00000152822"
"ENSG00000153002"
"ENSG00000153132"
"ENSG00000153208"
"ENSG00000153246"
"ENSG00000153446"
"ENSG00000153904"
"ENSG00000153930"
"ENSG00000153956"
"ENSG00000153993"
"ENSG00000154153"
"ENSG00000154162"
"ENSG00000154258"
"ENSG00000154277"
"ENSG00000154330"
"ENSG00000154359"
"ENSG00000154529"
"ENSG00000154553"
"ENSG00000154556"
"ENSG00000154864"
"ENSG00000154928"
"ENSG00000155011"
"ENSG00000155269"
"ENSG00000155897"
"ENSG00000155966"
"ENSG00000156042"
"ENSG00000156076"
"ENSG00000156218"
"ENSG00000156219"
"ENSG00000156284"
"ENSG00000156395"
"ENSG00000156475"
"ENSG00000157087"
"ENSG00000157150"
"ENSG00000157152"
"ENSG00000157368"
"ENSG00000157514"
"ENSG00000157613"
"ENSG00000157703"
"ENSG00000158008"
"ENSG00000158014"
"ENSG00000158163"
"ENSG00000158258"
"ENSG00000158445"
"ENSG00000158477"
"ENSG00000158813"
"ENSG00000158887"
"ENSG00000159176"
"ENSG00000159251"
"ENSG00000159263"
"ENSG00000159307"
"ENSG00000159339"
"ENSG00000159387"
"ENSG00000159450"
"ENSG00000159763"
"ENSG00000160097"
"ENSG00000160111"
"ENSG00000160161"
"ENSG00000160188"
"ENSG00000160200"
"ENSG00000160224"
"ENSG00000160539"
"ENSG00000160606"
"ENSG00000160801"
"ENSG00000160868"
"ENSG00000161132"
"ENSG00000161551"
"ENSG00000161634"
"ENSG00000161681"
"ENSG00000161682"
"ENSG00000161798"
"ENSG00000162040"
"ENSG00000162407"
"ENSG00000162409"
"ENSG00000162426"
"ENSG00000162461"
"ENSG00000162543"
"ENSG00000162545"
"ENSG00000162591"
"ENSG00000162706"
"ENSG00000162755"
"ENSG00000162761"
"ENSG00000162782"
"ENSG00000162817"
"ENSG00000162873"
"ENSG00000162877"
"ENSG00000162949"
"ENSG00000162989"
"ENSG00000162998"
"ENSG00000163017"
"ENSG00000163083"
"ENSG00000163106"
"ENSG00000163145"
"ENSG00000163347"
"ENSG00000163354"
"ENSG00000163431"
"ENSG00000163618"
"ENSG00000163701"
"ENSG00000163710"
"ENSG00000163815"
"ENSG00000163833"
"ENSG00000163873"
"ENSG00000163884"
"ENSG00000164007"
"ENSG00000164093"
"ENSG00000164106"
"ENSG00000164107"
"ENSG00000164128"
"ENSG00000164129"
"ENSG00000164176"
"ENSG00000164188"
"ENSG00000164199"
"ENSG00000164236"
"ENSG00000164237"
"ENSG00000164266"
"ENSG00000164292"
"ENSG00000164309"
"ENSG00000164393"
"ENSG00000164418"
"ENSG00000164434"
"ENSG00000164509"
"ENSG00000164626"
"ENSG00000164651"
"ENSG00000164659"
"ENSG00000164694"
"ENSG00000164764"
"ENSG00000164879"
"ENSG00000164920"
"ENSG00000164972"
"ENSG00000165023"
"ENSG00000165072"
"ENSG00000165084"
"ENSG00000165125"
"ENSG00000165140"
"ENSG00000165171"
"ENSG00000165186"
"ENSG00000165215"
"ENSG00000165238"
"ENSG00000165269"
"ENSG00000165300"
"ENSG00000165323"
"ENSG00000165379"
"ENSG00000165383"
"ENSG00000165478"
"ENSG00000165548"
"ENSG00000165617"
"ENSG00000165621"
"ENSG00000165694"
"ENSG00000165816"
"ENSG00000165863"
"ENSG00000165887"
"ENSG00000165899"
"ENSG00000165953"
"ENSG00000165966"
"ENSG00000165973"
"ENSG00000165995"
"ENSG00000166091"
"ENSG00000166173"
"ENSG00000166206"
"ENSG00000166250"
"ENSG00000166257"
"ENSG00000166342"
"ENSG00000166391"
"ENSG00000166415"
"ENSG00000166426"
"ENSG00000166428"
"ENSG00000166448"
"ENSG00000166501"
"ENSG00000166546"
"ENSG00000166573"
"ENSG00000166682"
"ENSG00000166770"
"ENSG00000166816"
"ENSG00000166819"
"ENSG00000166821"
"ENSG00000166831"
"ENSG00000166840"
"ENSG00000166866"
"ENSG00000166869"
"ENSG00000166897"
"ENSG00000166923"
"ENSG00000166924"
"ENSG00000166947"
"ENSG00000167037"
"ENSG00000167178"
"ENSG00000167183"
"ENSG00000167311"
"ENSG00000167363"
"ENSG00000167434"
"ENSG00000167555"
"ENSG00000167588"
"ENSG00000167608"
"ENSG00000167614"
"ENSG00000167641"
"ENSG00000167653"
"ENSG00000167676"
"ENSG00000167701"
"ENSG00000167748"
"ENSG00000167771"
"ENSG00000167779"
"ENSG00000167861"
"ENSG00000167972"
"ENSG00000168004"
"ENSG00000168038"
"ENSG00000168079"
"ENSG00000168135"
"ENSG00000168306"
"ENSG00000168405"
"ENSG00000168477"
"ENSG00000168481"
"ENSG00000168484"
"ENSG00000168490"
"ENSG00000168491"
"ENSG00000168497"
"ENSG00000168539"
"ENSG00000168671"
"ENSG00000168874"
"ENSG00000168913"
"ENSG00000168952"
"ENSG00000169071"
"ENSG00000169083"
"ENSG00000169085"
"ENSG00000169213"
"ENSG00000169252"
"ENSG00000169302"
"ENSG00000169418"
"ENSG00000169439"
"ENSG00000169515"
"ENSG00000169710"
"ENSG00000169862"
"ENSG00000169962"
"ENSG00000170017"
"ENSG00000170074"
"ENSG00000170153"
"ENSG00000170162"
"ENSG00000170214"
"ENSG00000170276"
"ENSG00000170370"
"ENSG00000170381"
"ENSG00000170439"
"ENSG00000170442"
"ENSG00000170500"
"ENSG00000170509"
"ENSG00000170523"
"ENSG00000170549"
"ENSG00000170558"
"ENSG00000170615"
"ENSG00000170743"
"ENSG00000170827"
"ENSG00000170835"
"ENSG00000170954"
"ENSG00000171004"
"ENSG00000171102"
"ENSG00000171195"
"ENSG00000171246"
"ENSG00000171346"
"ENSG00000171368"
"ENSG00000171396"
"ENSG00000171446"
"ENSG00000171532"
"ENSG00000171533"
"ENSG00000171649"
"ENSG00000171747"
"ENSG00000171766"
"ENSG00000171786"
"ENSG00000171819"
"ENSG00000171885"
"ENSG00000172020"
"ENSG00000172031"
"ENSG00000172139"
"ENSG00000172159"
"ENSG00000172164"
"ENSG00000172201"
"ENSG00000172264"
"ENSG00000172348"
"ENSG00000172403"
"ENSG00000172461"
"ENSG00000172551"
"ENSG00000172915"
"ENSG00000172927"
"ENSG00000172955"
"ENSG00000172986"
"ENSG00000172987"
"ENSG00000173124"
"ENSG00000173175"
"ENSG00000173253"
"ENSG00000173267"
"ENSG00000173376"
"ENSG00000173467"
"ENSG00000173546"
"ENSG00000173610"
"ENSG00000173641"
"ENSG00000173662"
"ENSG00000173698"
"ENSG00000173714"
"ENSG00000173908"
"ENSG00000173930"
"ENSG00000173947"
"ENSG00000174059"
"ENSG00000174080"
"ENSG00000174099"
"ENSG00000174136"
"ENSG00000174156"
"ENSG00000174326"
"ENSG00000174332"
"ENSG00000174348"
"ENSG00000174403"
"ENSG00000174482"
"ENSG00000174514"
"ENSG00000174567"
"ENSG00000174599"
"ENSG00000174697"
"ENSG00000174788"
"ENSG00000174808"
"ENSG00000174827"
"ENSG00000174876"
"ENSG00000175084"
"ENSG00000175093"
"ENSG00000175161"
"ENSG00000175164"
"ENSG00000175287"
"ENSG00000175315"
"ENSG00000175445"
"ENSG00000175497"
"ENSG00000175773"
"ENSG00000175785"
"ENSG00000175894"
"ENSG00000175920"
"ENSG00000175928"
"ENSG00000175985"
"ENSG00000176194"
"ENSG00000176222"
"ENSG00000176293"
"ENSG00000176387"
"ENSG00000176402"
"ENSG00000176428"
"ENSG00000176490"
"ENSG00000176533"
"ENSG00000176593"
"ENSG00000176887"
"ENSG00000176971"
"ENSG00000177025"
"ENSG00000177181"
"ENSG00000177283"
"ENSG00000177685"
"ENSG00000177694"
"ENSG00000177839"
"ENSG00000178033"
"ENSG00000178162"
"ENSG00000178201"
"ENSG00000178343"
"ENSG00000178445"
"ENSG00000178467"
"ENSG00000178531"
"ENSG00000178568"
"ENSG00000178597"
"ENSG00000178776"
"ENSG00000178826"
"ENSG00000178947"
"ENSG00000179082"
"ENSG00000179094"
"ENSG00000179133"
"ENSG00000179242"
"ENSG00000179314"
"ENSG00000179348"
"ENSG00000179542"
"ENSG00000179593"
"ENSG00000179598"
"ENSG00000179673"
"ENSG00000179915"
"ENSG00000179954"
"ENSG00000180044"
"ENSG00000180071"
"ENSG00000180251"
"ENSG00000180264"
"ENSG00000180287"
"ENSG00000180354"
"ENSG00000180386"
"ENSG00000180440"
"ENSG00000180458"
"ENSG00000180481"
"ENSG00000180543"
"ENSG00000180720"
"ENSG00000180730"
"ENSG00000180875"
"ENSG00000181092"
"ENSG00000181143"
"ENSG00000181234"
"ENSG00000181291"
"ENSG00000181392"
"ENSG00000181541"
"ENSG00000181778"
"ENSG00000181790"
"ENSG00000181856"
"ENSG00000182013"
"ENSG00000182048"
"ENSG00000182168"
"ENSG00000182230"
"ENSG00000182253"
"ENSG00000182351"
"ENSG00000182533"
"ENSG00000182575"
"ENSG00000182591"
"ENSG00000182667"
"ENSG00000182732"
"ENSG00000182898"
"ENSG00000182902"
"ENSG00000182916"
"ENSG00000182950"
"ENSG00000182993"
"ENSG00000183023"
"ENSG00000183036"
"ENSG00000183098"
"ENSG00000183117"
"ENSG00000183230"
"ENSG00000183378"
"ENSG00000183454"
"ENSG00000183569"
"ENSG00000183715"
"ENSG00000183775"
"ENSG00000183778"
"ENSG00000183785"
"ENSG00000183798"
"ENSG00000183833"
"ENSG00000183844"
"ENSG00000183873"
"ENSG00000183960"
"ENSG00000184012"
"ENSG00000184144"
"ENSG00000184148"
"ENSG00000184160"
"ENSG00000184210"
"ENSG00000184221"
"ENSG00000184227"
"ENSG00000184258"
"ENSG00000184271"
"ENSG00000184351"
"ENSG00000184384"
"ENSG00000184408"
"ENSG00000184454"
"ENSG00000184515"
"ENSG00000184564"
"ENSG00000184709"
"ENSG00000184809"
"ENSG00000184811"
"ENSG00000184905"
"ENSG00000184908"
"ENSG00000184949"
"ENSG00000185015"
"ENSG00000185038"
"ENSG00000185053"
"ENSG00000185100"
"ENSG00000185269"
"ENSG00000185272"
"ENSG00000185274"
"ENSG00000185345"
"ENSG00000185352"
"ENSG00000185437"
"ENSG00000185499"
"ENSG00000185559"
"ENSG00000185567"
"ENSG00000185610"
"ENSG00000185640"
"ENSG00000185652"
"ENSG00000185674"
"ENSG00000185737"
"ENSG00000185761"
"ENSG00000185818"
"ENSG00000185924"
"ENSG00000186094"
"ENSG00000186188"
"ENSG00000186205"
"ENSG00000186207"
"ENSG00000186212"
"ENSG00000186310"
"ENSG00000186326"
"ENSG00000186439"
"ENSG00000186462"
"ENSG00000186480"
"ENSG00000186510"
"ENSG00000186526"
"ENSG00000186675"
"ENSG00000186766"
"ENSG00000186860"
"ENSG00000186862"
"ENSG00000186868"
"ENSG00000186897"
"ENSG00000186910"
"ENSG00000186912"
"ENSG00000187017"
"ENSG00000187045"
"ENSG00000187123"
"ENSG00000187140"
"ENSG00000187151"
"ENSG00000187175"
"ENSG00000187186"
"ENSG00000187193"
"ENSG00000187272"
"ENSG00000187288"
"ENSG00000187323"
"ENSG00000187492"
"ENSG00000187527"
"ENSG00000187715"
"ENSG00000187730"
"ENSG00000187733"
"ENSG00000187758"
"ENSG00000187867"
"ENSG00000187957"
"ENSG00000188039"
"ENSG00000188064"
"ENSG00000188155"
"ENSG00000188171"
"ENSG00000188186"
"ENSG00000188321"
"ENSG00000188393"
"ENSG00000188488"
"ENSG00000188517"
"ENSG00000188580"
"ENSG00000188581"
"ENSG00000188624"
"ENSG00000188629"
"ENSG00000188659"
"ENSG00000188662"
"ENSG00000188694"
"ENSG00000188732"
"ENSG00000188738"
"ENSG00000188783"
"ENSG00000188818"
"ENSG00000188897"
"ENSG00000188959"
"ENSG00000188984"
"ENSG00000189045"
"ENSG00000189058"
"ENSG00000189129"
"ENSG00000189157"
"ENSG00000189169"
"ENSG00000189182"
"ENSG00000189316"
"ENSG00000189367"
"ENSG00000189433"
"ENSG00000196090"
"ENSG00000196091"
"ENSG00000196109"
"ENSG00000196156"
"ENSG00000196196"
"ENSG00000196208"
"ENSG00000196224"
"ENSG00000196263"
"ENSG00000196335"
"ENSG00000196338"
"ENSG00000196353"
"ENSG00000196368"
"ENSG00000196376"
"ENSG00000196482"
"ENSG00000196507"
"ENSG00000196557"
"ENSG00000196593"
"ENSG00000196616"
"ENSG00000196660"
"ENSG00000196666"
"ENSG00000196668"
"ENSG00000196724"
"ENSG00000196859"
"ENSG00000196867"
"ENSG00000196872"
"ENSG00000196993"
"ENSG00000197079"
"ENSG00000197093"
"ENSG00000197181"
"ENSG00000197256"
"ENSG00000197308"
"ENSG00000197380"
"ENSG00000197406"
"ENSG00000197479"
"ENSG00000197497"
"ENSG00000197614"
"ENSG00000197683"
"ENSG00000197748"
"ENSG00000197766"
"ENSG00000197769"
"ENSG00000197870"
"ENSG00000197928"
"ENSG00000197991"
"ENSG00000198039"
"ENSG00000198046"
"ENSG00000198083"
"ENSG00000198090"
"ENSG00000198125"
"ENSG00000198156"
"ENSG00000198168"
"ENSG00000198270"
"ENSG00000198271"
"ENSG00000198300"
"ENSG00000198336"
"ENSG00000198443"
"ENSG00000198467"
"ENSG00000198513"
"ENSG00000198515"
"ENSG00000198523"
"ENSG00000198547"
"ENSG00000198597"
"ENSG00000198691"
"ENSG00000198768"
"ENSG00000198785"
"ENSG00000198835"
"ENSG00000198848"
"ENSG00000198914"
"ENSG00000198932"
"ENSG00000198939"
"ENSG00000198944"
"ENSG00000198947"
"ENSG00000203392"
"ENSG00000203685"
"ENSG00000203697"
"ENSG00000203734"
"ENSG00000203782"
"ENSG00000203797"
"ENSG00000203857"
"ENSG00000203930"
"ENSG00000204033"
"ENSG00000204060"
"ENSG00000204065"
"ENSG00000204071"
"ENSG00000204128"
"ENSG00000204174"
"ENSG00000204195"
"ENSG00000204334"
"ENSG00000204335"
"ENSG00000204403"
"ENSG00000204571"
"ENSG00000204572"
"ENSG00000204677"
"ENSG00000204706"
"ENSG00000204740"
"ENSG00000204789"
"ENSG00000204851"
"ENSG00000204860"
"ENSG00000204866"
"ENSG00000204873"
"ENSG00000204880"
"ENSG00000204889"
"ENSG00000204897"
"ENSG00000204950"
"ENSG00000204961"
"ENSG00000204962"
"ENSG00000204963"
"ENSG00000204965"
"ENSG00000204969"
"ENSG00000204970"
"ENSG00000205002"
